id,prices.amountMax,prices.availability,prices.condition,prices.isSale,prices.merchant,brand,dateAdded,primaryCategories,weight,,,,,
AVpfSgKO1cnluZ0-h5Jx,49.95,yes,New,FALSE,buydig,Peak Design,2015-12-03T01:29:10Z,Electronics,5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,39.99,Yes,New,TRUE,Bestbuy.com,Peak Design,2015-12-03T01:29:10Z,Electronics,5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,42.46,In Stock,New,FALSE,bhphotovideo.com,Peak Design,2015-12-03T01:29:10Z,Electronics,5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,39.95,In Stock,New,FALSE,bhphotovideo.com,Peak Design,2015-12-03T01:29:10Z,Electronics,5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,49.99,Yes,New,FALSE,Bestbuy.com,Peak Design,2015-12-03T01:29:10Z,Electronics,5.0 oz,,,,,
AVpfnp8HLJeJML43AmVi,79.95,In Stock,New,FALSE,bhphotovideo.com,Lowepro,2015-08-18T18:38:58Z,Electronics,2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,78.99,Yes,New,FALSE,Bestbuy.com,Lowepro,2015-08-18T18:38:58Z,Electronics,2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,89.95,In Stock,New,FALSE,bhphotovideo.com,Lowepro,2015-08-18T18:38:58Z,Electronics,2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,65.19,In Stock,New,FALSE,Walmart.com,Lowepro,2015-08-18T18:38:58Z,Electronics,2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,66.99,In Stock,New,FALSE,bhphotovideo.com,Lowepro,2015-08-18T18:38:58Z,Electronics,2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,79.95,In Stock,New,FALSE,Adorama Camera,Lowepro,2015-08-18T18:38:58Z,Electronics,2.9 lb,,,,,
AV13iAUYGV-KLJ3aka9M,450.99,Yes,New,TRUE,Bestbuy.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,In Stock,New,TRUE,Walmart.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,477.99,In Stock,New,TRUE,bhphotovideo.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,496.36,In Stock,New,FALSE,Wholesale Connection,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,In Stock,New,TRUE,Walmart.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,449.99,TRUE,new,FALSE,Bestbuy.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,479.99,Yes,New,FALSE,Bestbuy.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,In Stock,New,TRUE,Walmart.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,549,In Stock,New,FALSE,Beach Camera,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,497.99,In Stock,New,FALSE,bhphotovideo.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,549.99,In Stock,New,FALSE,Beach Camera,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,In Stock,New,TRUE,Walmart.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,447.99,In Stock,New,TRUE,bhphotovideo.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,529,In Stock,New,FALSE,Beach Camera,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,In Stock,New,TRUE,Walmart.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,431.99,Yes,New,TRUE,Bestbuy.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,497.99,In Stock,New,FALSE,Beach Camera,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,499.99,Yes,New,FALSE,Bestbuy.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,399.99,TRUE,new,TRUE,Bestbuy.com,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,499.99,In Stock,New,FALSE,Beach Camera,Samsung,2017-07-25T02:16:29Z,Electronics,27.8 pounds,,,,,
AVpgF1BOilAPnD_xnTsK,37.99,Out Of Stock,New,FALSE,Walmart.com,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,39.99,Yes,New,FALSE,Bestbuy.com,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,49.99,In Stock,New,FALSE,SharpPrices,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,43.99,In Stock,New,FALSE,AMI Ventures Inc,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,49.99,Yes,New,FALSE,Bestbuy.com,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,32.99,Yes,New,FALSE,Bestbuy.com,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,37.99,Yes,New,FALSE,Bestbuy.com,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,44.65,In Stock,New,FALSE,AMI Ventures Inc,"Sdi Technologies, Inc.",2016-11-07T00:18:57Z,Electronics,12.5 ounces,,,,,
AVpfM3TL1cnluZ0-gDuQ,99.99,TRUE,new,FALSE,Bestbuy.com,Polk Audio,2015-10-30T08:03:41Z,Electronics,26 pounds,,,,,
AVpjQLlKLJeJML43tRja,229.99,TRUE,pre-owned,FALSE,Bestbuy.com,Apple,2015-11-09T15:36:14Z,Electronics,16.48 ounces,,,,,
AVpjQLlKLJeJML43tRja,299.99,Yes,Refurbished,FALSE,Bestbuy.com,Apple,2015-11-09T15:36:14Z,Electronics,16.48 ounces,,,,,
AVpjQLlKLJeJML43tRja,649.99,Yes,Refurbished,FALSE,Bestbuy.com,Apple,2015-11-09T15:36:14Z,Electronics,16.48 ounces,,,,,
AVpjQLlKLJeJML43tRja,249.99,Yes,Refurbished,FALSE,Bestbuy.com,Apple,2015-11-09T15:36:14Z,Electronics,16.48 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,74.99,In Stock,New,FALSE,Technology Galaxy,Corsair,2017-07-18T23:44:09Z,Electronics,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,70.88,In Stock,New,FALSE,Hippo-Deals,Corsair,2017-07-18T23:44:09Z,Electronics,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,45.1,Out Of Stock,New,FALSE,OutletPC,Corsair,2017-07-18T23:44:09Z,Electronics,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,79.99,In Stock,New,FALSE,Technology Galaxy,Corsair,2017-07-18T23:44:09Z,Electronics,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,64.99,Yes,New,FALSE,Bestbuy.com,Corsair,2017-07-18T23:44:09Z,Electronics,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,67.99,Yes,New,FALSE,Bestbuy.com,Corsair,2017-07-18T23:44:09Z,Electronics,0.8 ounces,,,,,
AV2Zq0TUvKc47QAVpH6i,61.85,In Stock,New,FALSE,bhphotovideo.com,Peerless-AV,2017-07-31T17:22:04Z,Electronics,8 pounds,,,,,
AV2Zq0TUvKc47QAVpH6i,69.99,Yes,New,FALSE,Bestbuy.com,Peerless-AV,2017-07-31T17:22:04Z,Electronics,8 pounds,,,,,
AV2Zq0TUvKc47QAVpH6i,59.95,In Stock,New,FALSE,bhphotovideo.com,Peerless-AV,2017-07-31T17:22:04Z,Electronics,8 pounds,,,,,
AV2Zq0TUvKc47QAVpH6i,69.99,TRUE,new,FALSE,Bestbuy.com,Peerless-AV,2017-07-31T17:22:04Z,Electronics,8 pounds,,,,,
AVpgm2X2ilAPnD_xu0wB,599.99,Yes,New,FALSE,Bestbuy.com,Bose,2015-11-06T00:21:22Z,Electronics,5.2 lb,,,,,
AVpgm2X2ilAPnD_xu0wB,599,In Stock,New,FALSE,bhphotovideo.com,Bose,2015-11-06T00:21:22Z,Electronics,5.2 lb,,,,,
AVzNjFsJvKc47QAVd1TD,399,yes,New,FALSE,wwstereo,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,499,In Stock,New,TRUE,bhphotovideo.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,599.98,Yes,New,FALSE,Bestbuy.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,399,In Stock,New,FALSE,bhphotovideo.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,499.98,Yes,New,FALSE,Bestbuy.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,399.98,TRUE,new,TRUE,Bestbuy.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,349.98,TRUE,new,TRUE,Bestbuy.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,599.98,TRUE,new,FALSE,Bestbuy.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,599,In Stock,New,FALSE,bhphotovideo.com,Denon,2017-06-22T02:05:46Z,Electronics,18.7 lb,,,,,
AVpf5N1w1cnluZ0-tJMj,21.99,Yes,New,FALSE,Buy.com - Bestbuy.com,DENAQ,2014-08-24T16:31:37Z,Electronics,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,19.14,In Stock,New,FALSE,Walmart.com,DENAQ,2014-08-24T16:31:37Z,Electronics,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,24.99,TRUE,new,FALSE,Bestbuy.com,DENAQ,2014-08-24T16:31:37Z,Electronics,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,18.95,In Stock,New,FALSE,Walmart.com,DENAQ,2014-08-24T16:31:37Z,Electronics,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,24.99,Yes,New,FALSE,Bestbuy.com,DENAQ,2014-08-24T16:31:37Z,Electronics,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,11.99,In Stock,New,FALSE,BrownBearTech,DENAQ,2014-08-24T16:31:37Z,Electronics,1.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,39.99,Yes,New,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,22.99,Yes,New,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,27.99,Yes,New,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,20.99,Yes,New,TRUE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,39.99,TRUE,new,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,23.99,Yes,New,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,33.99,Yes,New,TRUE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,26.99,Yes,New,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,19.99,Yes,New,TRUE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,24.99,Yes,New,FALSE,Bestbuy.com,Lenovo,2015-10-16T20:50:30Z,Electronics,2.2 pounds,,,,,
AVphQfSlilAPnD_x3PsG,255.57,In Stock,New,FALSE,Aztek Computers,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,259.99,TRUE,new,FALSE,Bestbuy.com,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,179.95,Special Order,New,FALSE,bhphotovideo.com,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,259.99,Yes,New,FALSE,Bestbuy.com,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,269.74,In Stock,New,FALSE,Aztek Computers,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,276.43,In Stock,New,FALSE,UnbeatableSale,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,286.99,Special Order,New,FALSE,bhphotovideo.com,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,207.99,Yes,New,TRUE,Bestbuy.com,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,379.95,Special Order,New,FALSE,bhphotovideo.com,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,267.38,In Stock,New,FALSE,Aztek Computers,Elite Screens,2015-09-04T19:34:47Z,Electronics,32 pounds,,,,,
AWLk3Ju4Iwln0LfXl1IO,98,In Stock,New,FALSE,bhphotovideo.com,Sony,2018-04-20T20:55:25Z,Electronics,1.2 pounds,,,,,
AWLk3Ju4Iwln0LfXl1IO,99.99,In Stock,New,FALSE,bhphotovideo.com,Sony,2018-04-20T20:55:25Z,Electronics,1.2 pounds,,,,,
AWLk3Ju4Iwln0LfXl1IO,99.99,TRUE,new,FALSE,Bestbuy.com,Sony,2018-04-20T20:55:25Z,Electronics,1.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,128.59,In Stock,New,FALSE,Beach Camera,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,249.99,TRUE,new,FALSE,TigerDirect - Walmart.com,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,181.98,TRUE,new,FALSE,Bestbuy.com,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,125.99,Yes,New,FALSE,Bestbuy.com,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,99.79,In Stock,New,FALSE,DealClock,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,127.99,Yes,New,FALSE,Bestbuy.com,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,118.59,In Stock,New,FALSE,DealClock,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,109.41,In Stock,New,FALSE,DiamondBuy,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,249.99,Yes,New,FALSE,Bestbuy.com,Russound,2015-04-27T18:12:12Z,Electronics,7.2 pounds,,,,,
AVpfDM-4ilAPnD_xT1W0,799.99,Special Order,New,FALSE,bhphotovideo.com,SVS,2015-07-13T16:15:28Z,Electronics,34.8 lb,,,,,
AVpfDM-4ilAPnD_xT1W0,799.98,Yes,New,FALSE,Bestbuy.com,SVS,2015-07-13T16:15:28Z,Electronics,34.8 lb,,,,,
AVpjdPfPilAPnD_xNmIv,59.99,TRUE,new,FALSE,Bestbuy.com,Kenwood,2015-09-20T18:40:05Z,Electronics,4.2 pounds,,,,,
AVpjdPfPilAPnD_xNmIv,23.99,TRUE,new,TRUE,Bestbuy.com,Kenwood,2015-09-20T18:40:05Z,Electronics,4.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,799.99,TRUE,new,FALSE,Bestbuy.com,Hisense,2018-03-16T01:47:45Z,Electronics,43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,599.99,In Stock,New,FALSE,Hisense USA Corporation,Hisense,2018-03-16T01:47:45Z,Electronics,43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,599.99,TRUE,new,TRUE,Bestbuy.com,Hisense,2018-03-16T01:47:45Z,Electronics,43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,699.99,In Stock,New,FALSE,Hisense USA Corporation,Hisense,2018-03-16T01:47:45Z,Electronics,43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,699.99,TRUE,new,TRUE,Bestbuy.com,Hisense,2018-03-16T01:47:45Z,Electronics,43.2 pounds,,,,,
AVpiVYLb1cnluZ0-MQnR,119.99,Yes,New,FALSE,Bestbuy.com,WD,2014-11-24T13:00:53Z,Electronics,1.52 lb,,,,,
AVpiVYLb1cnluZ0-MQnR,149.99,In Stock,New,FALSE,bhphotovideo.com,WD,2014-11-24T13:00:53Z,Electronics,1.52 lb,,,,,
AVpiVYLb1cnluZ0-MQnR,149.99,Yes,New,FALSE,Bestbuy.com,WD,2014-11-24T13:00:53Z,Electronics,1.52 lb,,,,,
AVpiLlubilAPnD_xBoTa,22.18,In Stock,New,TRUE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,24.99,In Stock,New,FALSE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,17.99,In Stock,New,TRUE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,16.99,Yes,New,FALSE,Bestbuy.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.16,In Stock,New,FALSE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.2,In Stock,New,TRUE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.22,In Stock,New,TRUE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,24.99,Yes,New,FALSE,Bestbuy.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.99,Yes,New,FALSE,Bestbuy.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,16.99,In Stock,New,FALSE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,17.79,Out Of Stock,New,TRUE,Walmart.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,24.99,Yes,New,FALSE,Bestbuy.com,House of Marley,2014-10-28T18:47:20Z,Electronics,0.6 ounces,,,,,
AVpgswjcLJeJML43Ro-G,36.94,In Stock,New,FALSE,UnbeatableSale,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,28.99,Yes,New,FALSE,Bestbuy.com,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,34.05,In Stock,New,FALSE,Walmart.com,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,26.99,Yes,New,FALSE,Bestbuy.com,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,49.99,Yes,New,FALSE,Bestbuy.com,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,49.18,In Stock,New,TRUE,My Goods,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,34.99,yes,New,FALSE,focuscamera,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,29.99,Yes,New,FALSE,Bestbuy.com,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,47.19,In Stock,New,FALSE,Direct Home Supplies,Midland,2015-09-20T20:39:11Z,Electronics,1.4 pounds,,,,,
AVpfQk2EilAPnD_xYTQK,853.99,TRUE,new,TRUE,Bestbuy.com,Marantz,2015-11-02T11:08:12Z,Electronics,22.1 pounds,,,,,
AVpfQk2EilAPnD_xYTQK,899.98,TRUE,new,FALSE,Bestbuy.com,Marantz,2015-11-02T11:08:12Z,Electronics,22.1 pounds,,,,,
AVpfIjJULJeJML433Ga2,76.61,In Stock,New,FALSE,MA Trade LLC,JVC,2015-07-06T12:03:41Z,Electronics,1.8 pounds,,,,,
AVpfIjJULJeJML433Ga2,79.99,In Stock,New,FALSE,MA Trade LLC,JVC,2015-07-06T12:03:41Z,Electronics,1.8 pounds,,,,,
AVpfFHiHilAPnD_xUgSL,27.43,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,31.78,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,25.43,In Stock,New,TRUE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,26.44,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,31.61,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,24.87,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,26.97,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,27.65,yes,New,FALSE,jbtoolsales02,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,29.99,yes,New,FALSE,www-sonicelectronix-com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,25.43,In Stock,New,FALSE,Walmart.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,19.99,Yes,New,FALSE,Bestbuy.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,22.99,Yes,New,FALSE,Bestbuy.com,iSimple,2015-10-30T11:38:33Z,Electronics,2.4 ounces,,,,,
AVphULZ-LJeJML43ZZgr,681.6,In Stock,New,FALSE,bhphotovideo.com,Chief,2015-08-18T18:44:44Z,Electronics,78.1 pounds,,,,,
AVphULZ-LJeJML43ZZgr,699.98,Yes,New,FALSE,Bestbuy.com,Chief,2015-08-18T18:44:44Z,Electronics,78.1 pounds,,,,,
AVphULZ-LJeJML43ZZgr,419.95,In Stock,Used,FALSE,bhphotovideo.com,Chief,2015-08-18T18:44:44Z,Electronics,78.1 pounds,,,,,
AVphBFxt1cnluZ0-9PuF,42.07,In Stock,New,FALSE,Walmart.com,Peerless-AV,2015-05-18T12:48:45Z,Electronics,50 pounds,,,,,
AVphBFxt1cnluZ0-9PuF,38.99,Yes,New,FALSE,Bestbuy.com,Peerless-AV,2015-05-18T12:48:45Z,Electronics,50 pounds,,,,,
AVphBFxt1cnluZ0-9PuF,37.85,In Stock,New,FALSE,Walmart.com,Peerless-AV,2015-05-18T12:48:45Z,Electronics,50 pounds,,,,,
AVphBFxt1cnluZ0-9PuF,37.85,Special Order,New,TRUE,bhphotovideo.com,Peerless-AV,2015-05-18T12:48:45Z,Electronics,50 pounds,,,,,
AVphBFxt1cnluZ0-9PuF,38.99,TRUE,new,FALSE,Bestbuy.com,Peerless-AV,2015-05-18T12:48:45Z,Electronics,50 pounds,,,,,
AVpfQfySLJeJML435uIU,24.95,yes,Manufacturer refurbished,FALSE,turtlebeach_inc,Turtle Beach,2015-09-13T04:52:28Z,Electronics,1.41 pounds,,,,,
AVpfQfySLJeJML435uIU,40.77,yes,New,FALSE,mnmdiscount1,Turtle Beach,2015-09-13T04:52:28Z,Electronics,1.41 pounds,,,,,
AVpfQfySLJeJML435uIU,34.77,yes,New,FALSE,mnmdiscount1,Turtle Beach,2015-09-13T04:52:28Z,Electronics,1.41 pounds,,,,,
AVpf_JaxilAPnD_xlj29,89.99,Yes,New,FALSE,Bestbuy.com,AudioQuest,2015-07-13T15:49:47Z,Electronics,7.2 ounces,,,,,
AVpf_JaxilAPnD_xlj29,89.99,TRUE,new,FALSE,Bestbuy.com,AudioQuest,2015-07-13T15:49:47Z,Electronics,7.2 ounces,,,,,
AVpgEhMNLJeJML43Ich7,149.98,TRUE,new,FALSE,Bestbuy.com,Panamax,2015-11-06T02:13:53Z,Electronics,2 pounds,,,,,
AV13V_i2glJLPUi8PFgb,139.99,Yes,New,FALSE,Bestbuy.com,Toshiba,2017-07-25T01:24:00Z,Electronics,2 ounces,,,,,
AV13V_i2glJLPUi8PFgb,139.99,TRUE,new,FALSE,Bestbuy.com,Toshiba,2017-07-25T01:24:00Z,Electronics,2 ounces,,,,,
